"","ENCFF012JXJ","ENCFF014RBU","ENCFF027VZK","ENCFF030NYG","ENCFF048JKT","ENCFF066XDW","ENCFF083KVY","ENCFF100ERQ","ENCFF103IOJ","ENCFF116EXQ","ENCFF127GYQ","ENCFF166OZW","ENCFF195PBG","ENCFF199FYD","ENCFF199WGD","ENCFF215YWS","ENCFF261ZWR","ENCFF303TVZ","ENCFF305ICK","ENCFF306SRV","ENCFF328QLX","ENCFF332PGQ","ENCFF339KUO","ENCFF341HWZ","ENCFF372DRC","ENCFF391DVL","ENCFF394DLH","ENCFF414JLN","ENCFF433PFN","ENCFF455YHJ","ENCFF461FGJ","ENCFF490VYC","ENCFF492YMU","ENCFF534CKB","ENCFF556JBS","ENCFF556PIY","ENCFF557HJB","ENCFF609KOY","ENCFF632MBO","ENCFF677KJB","ENCFF689AXJ","ENCFF710VEH","ENCFF711OSR","ENCFF721SDD","ENCFF761MGJ","ENCFF807AKG","ENCFF817QHW","ENCFF833FTF","ENCFF868VSY","ENCFF909FRA","ENCFF931XAL","ENCFF939TZS","ENCFF967ACD","ENCFF976ZVG"
"164","0.7345264","0.5253664","0.5653603","0.6559412","0.6942496","0.7688486","0.7770962","0.6600153","0.6652314","0.5123841","0.3445226","0.5593533","0.7321761","0.6412964","0.7497578","0.6635539","0.5313638","0.8288241","0.4285862","0.5246763","0.4995799","0.7488463","0.6615867","0.8374683","0.7346380","0.5534846","0.6369327","0.8382609","0.8054329","0.4137291","0.7166449","0.6225334","0.6370982","0.6000724","0.7954670","0.6132922","0.7995363","0.5376731","0.5992390","0.6789303","0.4210050","0.5550641","0.8019723","0.5059454","0.6065979","0.6621097","0.8022381","0.5462859","0.5609165","0.5055516","0.8682426","0.4027757","0.6760316","0.8451750"
"165","0.7339079","0.5239572","0.5650938","0.6561946","0.6931978","0.7686022","0.7769867","0.6592479","0.6625404","0.5122571","0.3444192","0.5592610","0.7286629","0.6400564","0.7504036","0.6616862","0.5306865","0.8293444","0.4273425","0.5239911","0.4992260","0.7476731","0.6610363","0.8359055","0.7348989","0.5531832","0.6362949","0.8400000","0.8056537","0.4113438","0.7162103","0.6218969","0.6370982","0.5994089","0.7945055","0.6128903","0.7987634","0.5375094","0.5989735","0.6775390","0.4204014","0.5543077","0.8019723","0.5042467","0.6061856","0.6613337","0.8013468","0.5457710","0.5603237","0.5049913","0.8664987","0.4030685","0.6751680","0.8439024"
"166","0.7325883","0.5255073","0.5648272","0.6548433","0.6924965","0.7678630","0.7766581","0.6592479","0.6625404","0.5121301","0.3442123","0.5584758","0.7284563","0.6395006","0.7510494","0.6624867","0.5309405","0.8277836","0.4276534","0.5233517","0.4991818","0.7469691","0.6602743","0.8351240","0.7338552","0.5530541","0.6356098","0.8373913","0.8056537","0.4118738","0.7140374","0.6214072","0.6370094","0.5986249","0.7938187","0.6111483","0.7979905","0.5371492","0.5975577","0.6772299","0.4211559","0.5533909","0.8014951","0.5041160","0.6078351","0.6609158","0.8008517","0.5452317","0.5600918","0.5045330","0.8663050","0.4033613","0.6747362","0.8430541"
"167","0.7319286","0.5249436","0.5645161","0.6539144","0.6902174","0.7672060","0.7758913","0.6596316","0.6617330","0.5109869","0.3435916","0.5582910","0.7265964","0.6386454","0.7497578","0.6619530","0.5301786","0.8283039","0.4271352","0.5229178","0.4988280","0.7463434","0.6595970","0.8343426","0.7337247","0.5525376","0.6350193","0.8347826","0.8054329","0.4131990","0.7144720","0.6207707","0.6371870","0.5980519","0.7928571","0.6108803","0.7971211","0.5370510","0.5970268","0.6753749","0.4207032","0.5529325","0.8027676","0.5045080","0.6070103","0.6596323","0.8003565","0.5446433","0.5599371","0.5040236","0.8659175","0.4027172","0.6741155","0.8428420"
"168","0.7320111","0.5252255","0.5642495","0.6535766","0.6900421","0.7660151","0.7749055","0.6584804","0.6611948","0.5089547","0.3435916","0.5579677","0.7268031","0.6380468","0.7474976","0.6622199","0.5302633","0.8283039","0.4259950","0.5222555","0.4992260","0.7469691","0.6587927","0.8335612","0.7335943","0.5524515","0.6347358","0.8365217","0.8049912","0.4126690","0.7144720","0.6201831","0.6368318","0.5973282","0.7939560","0.6110143","0.7961550","0.5366908","0.5967613","0.6739836","0.4208541","0.5526346","0.8026086","0.5034627","0.6057732","0.6587965","0.7995643","0.5446678","0.5595505","0.5041764","0.8653362","0.4023073","0.6734407","0.8419936"
"169","0.7310626","0.5245209","0.5634942","0.6536610","0.6907433","0.7656866","0.7748508","0.6573292","0.6609257","0.5081926","0.3437468","0.5575982","0.7284563","0.6369778","0.7481434","0.6622199","0.5306019","0.8288241","0.4244403","0.5220956","0.4988722","0.7462652","0.6579883","0.8321938","0.7334638","0.5513753","0.6335546","0.8347826","0.8047703","0.4110787","0.7144720","0.6197424","0.6367430","0.5966949","0.7928571","0.6108803","0.7959617","0.5361341","0.5962304","0.6738290","0.4202505","0.5517637","0.8026086","0.5025480","0.6049485","0.6579309","0.7993662","0.5438343","0.5589577","0.5042274","0.8645611","0.4018681","0.6727660","0.8398727"
"170","0.7304029","0.5252255","0.5633609","0.6541677","0.6907433","0.7651528","0.7737554","0.6584804","0.6601184","0.5074305","0.3428675","0.5570901","0.7292829","0.6363792","0.7478205","0.6614194","0.5302633","0.8277836","0.4241294","0.5212734","0.4982088","0.7446226","0.6568030","0.8314124","0.7330724","0.5500409","0.6327514","0.8339130","0.8041078","0.4118738","0.7140374","0.6189590","0.6370094","0.5967251","0.7924451","0.6110143","0.7954787","0.5356102","0.5966729","0.6722832","0.4199487","0.5508240","0.8027676","0.5025480","0.6037113","0.6571249","0.7978808","0.5432949","0.5580298","0.5037690","0.8643674","0.4007847","0.6726581","0.8398727"
"171","0.7301967","0.5252255","0.5631832","0.6534921","0.6909187","0.7648242","0.7735911","0.6596316","0.6595802","0.5066684","0.3422468","0.5569977","0.7288696","0.6349681","0.7471747","0.6608858","0.5306019","0.8283039","0.4226783","0.5207025","0.4971474","0.7444662","0.6554906","0.8312170","0.7328115","0.5496535","0.6322317","0.8330435","0.8034452","0.4124039","0.7122990","0.6188611","0.6362103","0.5953982","0.7925824","0.6103444","0.7956719","0.5357084","0.5963189","0.6715103","0.4199487","0.5505031","0.8032448","0.5026787","0.6020619","0.6562593","0.7976827","0.5430498","0.5573597","0.5033106","0.8622360","0.4007261","0.6720104","0.8400848"
"172","0.7294132","0.5240981","0.5632276","0.6534921","0.6884642","0.7648242","0.7739745","0.6607828","0.6606566","0.5062873","0.3414710","0.5558891","0.7290763","0.6335571","0.7462060","0.6611526","0.5303479","0.8272633","0.4226783","0.5208852","0.4970590","0.7435276","0.6541783","0.8300449","0.7318982","0.5495243","0.6317829","0.8313043","0.8038869","0.4129340","0.7127336","0.6178818","0.6354999","0.5943126","0.7920330","0.6096744","0.7946092","0.5354465","0.5953455","0.6705828","0.4193451","0.5499530","0.8034038","0.5021560","0.6024742","0.6557519","0.7971876","0.5432949","0.5563545","0.5034634","0.8612672","0.4002869","0.6709578","0.8388123"
"173","0.7291246","0.5231116","0.5633164","0.6525631","0.6872370","0.7646189","0.7744126","0.6573292","0.6590420","0.5059063","0.3404883","0.5553811","0.7284563","0.6322316","0.7452373","0.6614194","0.5302633","0.8267430","0.4226783","0.5205655","0.4968820","0.7429801","0.6532470","0.8298496","0.7315068","0.5484051","0.6310742","0.8295652","0.8041078","0.4118738","0.7131682","0.6174411","0.6349671","0.5950363","0.7916209","0.6091384","0.7942228","0.5357739","0.5945492","0.6702736","0.4190433","0.5492196","0.8034038","0.5007187","0.6020619","0.6551848","0.7971876","0.5423143","0.5556844","0.5033106","0.8618485","0.4003748","0.6703911","0.8377519"
"174","0.7285885","0.5233935","0.5624722","0.6519720","0.6861851","0.7643315","0.7737006","0.6577130","0.6595802","0.5061603","0.3404365","0.5549654","0.7278363","0.6317185","0.7452373","0.6608858","0.5297554","0.8272633","0.4220564","0.5203142","0.4966167","0.7418068","0.6522310","0.8292635","0.7305936","0.5471568","0.6307671","0.8286957","0.8041078","0.4134641","0.7118644","0.6171473","0.6343456","0.5944634","0.7917582","0.6073965","0.7934499","0.5361014","0.5939297","0.6687278","0.4190433","0.5491967","0.8019723","0.4999347","0.6004124","0.6550952","0.7961973","0.5417259","0.5555298","0.5027503","0.8614610","0.4005505","0.6695544","0.8369035"
"175","0.7278875","0.5238162","0.5627833","0.6513808","0.6861851","0.7649474","0.7733173","0.6561781","0.6587729","0.5042550","0.3401262","0.5541339","0.7257698","0.6308633","0.7452373","0.6611526","0.5289088","0.8267430","0.4215381","0.5198575","0.4967494","0.7411029","0.6515536","0.8284821","0.7303327","0.5465972","0.6303182","0.8295652","0.8027827","0.4131990","0.7118644","0.6163639","0.6338128","0.5936793","0.7903846","0.6069945","0.7931601","0.5356102","0.5939297","0.6679549","0.4175343","0.5480507","0.8016542","0.4995427","0.6004124","0.6544684","0.7955041","0.5417259","0.5549112","0.5023938","0.8606859","0.4002869","0.6698513","0.8364793"
"176","0.7273927","0.5246618","0.5618946","0.6502829","0.6858345","0.7643725","0.7724410","0.6557943","0.6566200","0.5034930","0.3404365","0.5542725","0.7251498","0.6300936","0.7455602","0.6611526","0.5291628","0.8262227","0.4219527","0.5193322","0.4965282","0.7404771","0.6505800","0.8280914","0.7300718","0.5464681","0.6294205","0.8304348","0.8025618","0.4137291","0.7109952","0.6162660","0.6339016","0.5932873","0.7898352","0.6073965","0.7926770","0.5351518","0.5932218","0.6668728","0.4182888","0.5481424","0.8019723","0.4988893","0.6008247","0.6545878","0.7946128","0.5410150","0.5546019","0.5029031","0.8606859","0.4003455","0.6694195","0.8356310"
"177","0.7264030","0.5236753","0.5620279","0.6496917","0.6851332","0.7643315","0.7720028","0.6546431","0.6571582","0.5040010","0.3410572","0.5537182","0.7241166","0.6288536","0.7449144","0.6603522","0.5282316","0.8246618","0.4208126","0.5188298","0.4965282","0.7396167","0.6503260","0.8280914","0.7298108","0.5456072","0.6288063","0.8286957","0.8018993","0.4139942","0.7109952","0.6157763","0.6331913","0.5930460","0.7876374","0.6076645","0.7914211","0.5342022","0.5921600","0.6659453","0.4187415","0.5477069","0.8005408","0.4984973","0.6008247","0.6542594","0.7933254","0.5403775","0.5539060","0.5026994","0.8602984","0.4005212","0.6691766","0.8360551"
"178","0.7261556","0.5235344","0.5615836","0.6491006","0.6846073","0.7644136","0.7718933","0.6534919","0.6579656","0.5034930","0.3406434","0.5537644","0.7234966","0.6278702","0.7449144","0.6600854","0.5273851","0.8246618","0.4216418","0.5177564","0.4967936","0.7385999","0.6497333","0.8273100","0.7282453","0.5451767","0.6279086","0.8243478","0.8014576","0.4129340","0.7096914","0.6158743","0.6323033","0.5928651","0.7864011","0.6077985","0.7896822","0.5345951","0.5919830","0.6656361","0.4182888","0.5470652","0.8002227","0.4992813","0.6004124","0.6540207","0.7917409","0.5401814","0.5533648","0.5024957","0.8583608","0.3994964","0.6690147","0.8360551"
"179","0.7255783","0.5240981","0.5612725","0.6485094","0.6832048","0.7640440","0.7721672","0.6527245","0.6587729","0.5034930","0.3407469","0.5539030","0.7237032","0.6275709","0.7445915","0.6603522","0.5265386","0.8246618","0.4215381","0.5171398","0.4962629","0.7378178","0.6489713","0.8269193","0.7279843","0.5436701","0.6273889","0.8234783","0.8003534","0.4126690","0.7070839","0.6150908","0.6323033","0.5926239","0.7855769","0.6075305","0.7878466","0.5344314","0.5908327","0.6645540","0.4166289","0.5468589","0.7989502","0.4981053","0.6000000","0.6532446","0.7903545","0.5400588","0.5526173","0.5014261","0.8573920","0.3994671","0.6687448","0.8360551"
"180","0.7248361","0.5239572","0.5604728","0.6481716","0.6816269","0.7634691","0.7714004","0.6538757","0.6576964","0.5047631","0.3403848","0.5535335","0.7234966","0.6271433","0.7426542","0.6595518","0.5255227","0.8251821","0.4205017","0.5168201","0.4955995","0.7379742","0.6487173","0.8251612","0.7283757","0.5425079","0.6260896","0.8234783","0.7999117","0.4124039","0.7070839","0.6155315","0.6323921","0.5925937","0.7854396","0.6076645","0.7877500","0.5339075","0.5913636","0.6647086","0.4169307","0.5465151","0.7983140","0.4982360","0.5991753","0.6520805","0.7898594","0.5392498","0.5522050","0.5012224","0.8566169","0.3995549","0.6683939","0.8343584"
"181","0.7240114","0.5242390","0.5602062","0.6469048","0.6816269","0.7630585","0.7709075","0.6527245","0.6576964","0.5043821","0.3399710","0.5530254","0.7220500","0.6265447","0.7420084","0.6595518","0.5254381","0.8262227","0.4197761","0.5164090","0.4948034","0.7382871","0.6479553","0.8245751","0.7277234","0.5416469","0.6251211","0.8226087","0.8003534","0.4116088","0.7075185","0.6151398","0.6324809","0.5925032","0.7855769","0.6059226","0.7865907","0.5341694","0.5906557","0.6647086","0.4167798","0.5457129","0.7981549","0.4984973","0.5962887","0.6507970","0.7892652","0.5393479","0.5515091","0.5013752","0.8560357","0.3994085","0.6673414","0.8332980"
"182","0.7228568","0.5238162","0.5599840","0.6465670","0.6823282","0.7626478","0.7708527","0.6504221","0.6587729","0.5033659","0.3386780","0.5532102","0.7218434","0.6260743","0.7429771","0.6595518","0.5246762","0.8241415","0.4199834","0.5155640","0.4942285","0.7371138","0.6471086","0.8237937","0.7265492","0.5409152","0.6247195","0.8226087","0.7994700","0.4121389","0.7079531","0.6135240","0.6312378","0.5922922","0.7844780","0.6035107","0.7862042","0.5335473","0.5897708","0.6648632","0.4167798","0.5449336","0.7986321","0.4992813","0.5958763","0.6502000","0.7882749","0.5387840","0.5505554","0.5012224","0.8552606","0.3987351","0.6666937","0.8324496"
"183","0.7219908","0.5232525","0.5597618","0.6467359","0.6812763","0.7620729","0.7699217","0.6531082","0.6590420","0.5033659","0.3383676","0.5527021","0.7220500","0.6253902","0.7426542","0.6584845","0.5248455","0.8236212","0.4203980","0.5153356","0.4939189","0.7378178","0.6465160","0.8226216","0.7261579","0.5403986","0.6239163","0.8226087","0.7994700","0.4124039","0.7083877","0.6131812","0.6306162","0.5913875","0.7835165","0.6023047","0.7859144","0.5336128","0.5891514","0.6636265","0.4166289","0.5446357","0.7976777","0.4991507","0.5971134","0.6496030","0.7873836","0.5381711","0.5493183","0.5003565","0.8546793","0.3989986","0.6661269","0.8316013"
"184","0.7210012","0.5243799","0.5592287","0.6460603","0.6807504","0.7617444","0.7695383","0.6531082","0.6587729","0.5037470","0.3379021","0.5533949","0.7216367","0.6251764","0.7423313","0.6584845","0.5243376","0.8194589","0.4211235","0.5147647","0.4933439","0.7371138","0.6461350","0.8220356","0.7248532","0.5404847","0.6229005","0.8226087","0.7994700","0.4124039","0.7083877","0.6127895","0.6297283","0.5912668","0.7829670","0.6028407","0.7849483","0.5336128","0.5881780","0.6622353","0.4163271","0.5442231","0.7972006","0.4992813","0.5967010","0.6496926","0.7865914","0.5376563","0.5486482","0.4998472","0.8535168","0.3989401","0.6658300","0.8316013"
"185","0.7199703","0.5240981","0.5594064","0.6457225","0.6803997","0.7616212","0.7689906","0.6523408","0.6579656","0.5028579","0.3379539","0.5527021","0.7212234","0.6245778","0.7426542","0.6574173","0.5254381","0.8173777","0.4213308","0.5139197","0.4932555","0.7365663","0.6455000","0.8228170","0.7239400","0.5388059","0.6220737","0.8234783","0.7988074","0.4118738","0.7075185","0.6122509","0.6290179","0.5906034","0.7815934","0.6028407","0.7840788","0.5330888","0.5874701","0.6620807","0.4157236","0.5436043","0.7962462","0.4988893","0.5958763","0.6493941","0.7854031","0.5372150","0.5482100","0.4992360","0.8535168","0.3987937","0.6656681","0.8320255"
"186","0.7192693","0.5233935","0.5593619","0.6458914","0.6798738","0.7615802","0.7690454","0.6504221","0.6558127","0.5024768","0.3371263","0.5526559","0.7193635","0.6240219","0.7420084","0.6547492","0.5242529","0.8178980","0.4215381","0.5132574","0.4928575","0.7364099","0.6449073","0.8222309","0.7228963","0.5379880","0.6210106","0.8243478","0.7994700","0.4118738","0.7075185","0.6115164","0.6280412","0.5896987","0.7807692","0.6029747","0.7835958","0.5327286","0.5872047","0.6617715","0.4151200","0.5429626","0.7967234","0.4983667","0.5954639","0.6490657","0.7852050","0.5361363","0.5479007","0.4987776","0.8539043","0.3985009","0.6649664","0.8299046"
"187","0.7186095","0.5239572","0.5587843","0.6460603","0.6807504","0.7609231","0.7692097","0.6515733","0.6541981","0.5015877","0.3371263","0.5521016","0.7183302","0.6232950","0.7420084","0.6536820","0.5229832","0.8173777","0.4217454","0.5124809","0.4933882","0.7368792","0.6446533","0.8216449","0.7215917","0.5375145","0.6207744","0.8226087","0.7990283","0.4121389","0.7079531","0.6103902","0.6282188","0.5888242","0.7817308","0.6025727","0.7825331","0.5316153","0.5866737","0.6597619","0.4140637","0.5422979","0.7954509","0.4977133","0.5950515","0.6487672","0.7845118","0.5356460","0.5471791","0.4984211","0.8533230","0.3979445","0.6642647","0.8292683"
"188","0.7178261","0.5229707","0.5581623","0.6462292","0.6800491","0.7601018","0.7688811","0.6527245","0.6533907","0.5013337","0.3364539","0.5514088","0.7177103","0.6233805","0.7403939","0.6531483","0.5231525","0.8178980","0.4216418","0.5118643","0.4936093","0.7367227","0.6435950","0.8204727","0.7205479","0.5364384","0.6203492","0.8226087","0.7970406","0.4131990","0.7088223","0.6096068","0.6277748","0.5882211","0.7821429","0.6023047","0.7819534","0.5315826","0.5860543","0.6605349","0.4137619","0.5423667","0.7946556","0.4970600","0.5967010","0.6486777","0.7842147","0.5351802","0.5466636","0.4979118","0.8523542","0.3973589","0.6636979","0.8277837"
"189","0.7168777","0.5222661","0.5576291","0.6453847","0.6793478","0.7595680","0.7688263","0.6527245","0.6533907","0.5010796","0.3366091","0.5506236","0.7168837","0.6229957","0.7407168","0.6547492","0.5235757","0.8158169","0.4218491","0.5116130","0.4932113","0.7362534","0.6435526","0.8202774","0.7200261","0.5357496","0.6197586","0.8226087","0.7948322","0.4116088","0.7070839","0.6102434","0.6282188","0.5879799","0.7815934","0.6012327","0.7812772","0.5314516","0.5857004","0.6614624","0.4142146","0.5426417","0.7933832","0.4977133","0.5946392","0.6486180","0.7843137","0.5351557","0.5466120","0.4984720","0.8513854","0.3976517","0.6633741","0.8275716"
"190","0.7162179","0.5224070","0.5571403","0.6448780","0.6793478","0.7595680","0.7681691","0.6500384","0.6531216","0.5004446","0.3362987","0.5508545","0.7168837","0.6226109","0.7407168","0.6563501","0.5222213","0.8168574","0.4219527","0.5107680","0.4929459","0.7351584","0.6432140","0.8196913","0.7189824","0.5354914","0.6192152","0.8226087","0.7948322","0.4108137","0.7057801","0.6105861","0.6280412","0.5877386","0.7817308","0.6004288","0.7806975","0.5306002","0.5852579","0.6606894","0.4152709","0.5426417","0.7922698","0.4977133","0.5946392","0.6481703","0.7835215","0.5346163","0.5467409","0.4980136","0.8509979","0.3973589","0.6623755","0.8275716"
"191","0.7156406","0.5222661","0.5568293","0.6439490","0.6791725","0.7593216","0.7678953","0.6496546","0.6525834","0.4996825","0.3360919","0.5502540","0.7172970","0.6219267","0.7410397","0.6547492","0.5220520","0.8158169","0.4219527","0.5104483","0.4926363","0.7346109","0.6423250","0.8189099","0.7180691","0.5351900","0.6190735","0.8234783","0.7930654","0.4105486","0.7023033","0.6099985","0.6276860","0.5872561","0.7817308","0.6004288","0.7806009","0.5306657","0.5857004","0.6603803","0.4152709","0.5424354","0.7914745","0.4975826","0.5950515","0.6471255","0.7833234","0.5342976","0.5463285","0.4972497","0.8508041","0.3970661","0.6623215","0.8267232"
"192","0.7146509","0.5202931","0.5562517","0.6429356","0.6796985","0.7591163","0.7676762","0.6496546","0.6512379","0.4980312","0.3360401","0.5499769","0.7168837","0.6219695","0.7397481","0.6534152","0.5218827","0.8168574","0.4214345","0.5099459","0.4917960","0.7340634","0.6411396","0.8173471","0.7171559","0.5351040","0.6189081","0.8243478","0.7935071","0.4134641","0.7027379","0.6100965","0.6267093","0.5866228","0.7804945","0.5994908","0.7798280","0.5301090","0.5860543","0.6599165","0.4152709","0.5421604","0.7905201","0.4970600","0.5958763","0.6466778","0.7825312","0.5343712","0.5461996","0.4967403","0.8504166","0.3969490","0.6616198","0.8256628"
"193","0.7141149","0.5191657","0.5559851","0.6432734","0.6784712","0.7585003","0.7666904","0.6488872","0.6520452","0.4984123","0.3358850","0.5498383","0.7156437","0.6216702","0.7381337","0.6539488","0.5220520","0.8163371","0.4214345","0.5091466","0.4915749","0.7335158","0.6404199","0.8179332","0.7158513","0.5349748","0.6185065","0.8217391","0.7937279","0.4131990","0.7031725","0.6095579","0.6261765","0.5857785","0.7806319","0.5994908","0.7795382","0.5298471","0.5856119","0.6600711","0.4146673","0.5419770","0.7894067","0.4969293","0.5975258","0.6471255","0.7821351","0.5343467","0.5454264","0.4965876","0.8502228","0.3967733","0.6613500","0.8252386"
"194","0.7132077","0.5202931","0.5559851","0.6427667","0.6775947","0.7580076","0.7668547","0.6485035","0.6512379","0.4985393","0.3361436","0.5495612","0.7156437","0.6220122","0.7384566","0.6526147","0.5220520","0.8152966","0.4207090","0.5085756","0.4913095","0.7324208","0.6398696","0.8177378","0.7148076","0.5348026","0.6176088","0.8234783","0.7939488","0.4142592","0.7031725","0.6088234","0.6265317","0.5850547","0.7798077","0.5986869","0.7788619","0.5293232","0.5849040","0.6594528","0.4149691","0.5416103","0.7887705","0.4956226","0.5975258","0.6466778","0.7805506","0.5340279","0.5449367","0.4967403","0.8496415","0.3969490","0.6609451","0.8239661"
"195","0.7120531","0.5200113","0.5560295","0.6431045","0.6767181","0.7575148","0.7655950","0.6481197","0.6506997","0.4977772","0.3359884","0.5493764","0.7166770","0.6215846","0.7384566","0.6523479","0.5210361","0.8142560","0.4203980","0.5080960","0.4911326","0.7326555","0.6392769","0.8161750","0.7138943","0.5342000","0.6167584","0.8243478","0.7930654","0.4158495","0.7036071","0.6079910","0.6263541","0.5845722","0.7809066","0.5981509","0.7782823","0.5291267","0.5842846","0.6589890","0.4142146","0.5414957","0.7881342","0.4952306","0.5971134","0.6463495","0.7808477","0.5336357","0.5444470","0.4978099","0.8484790","0.3971540","0.6606213","0.8231177"
"196","0.7110222","0.5193067","0.5563850","0.6413310","0.6763675","0.7567346","0.7649378","0.6454336","0.6506997","0.4971421","0.3358850","0.5490993","0.7170903","0.6206012","0.7381337","0.6534152","0.5210361","0.8132154","0.4205017","0.5075936","0.4906904","0.7310129","0.6385996","0.8159797","0.7136334","0.5335973","0.6157190","0.8252174","0.7928445","0.4163795","0.7031725","0.6067179","0.6258213","0.5839088","0.7803571","0.5984189","0.7770264","0.5279806","0.5849925","0.6586799","0.4139128","0.5413582","0.7884524","0.4949693","0.5979381","0.6454540","0.7792632","0.5330228","0.5436738","0.4969950","0.8486727","0.3970369","0.6600545","0.8229056"
"197","0.7105274","0.5188839","0.5555852","0.6399797","0.6763675","0.7567346","0.7647735","0.6454336","0.6509688","0.4958720","0.3362987","0.5486836","0.7177103","0.6199598","0.7374879","0.6526147","0.5218827","0.8126951","0.4195688","0.5069541","0.4904250","0.7306218","0.6380493","0.8153936","0.7138943","0.5329947","0.6155536","0.8269565","0.7937279","0.4163795","0.7036071","0.6064241","0.6254662","0.5836676","0.7788462","0.5976149","0.7763501","0.5277841","0.5847270","0.6594528","0.4142146","0.5414040","0.7887705","0.4949693","0.5967010","0.6448570","0.7783720","0.5326551","0.5433130","0.4957726","0.8484790","0.3965098","0.6592988","0.8226935"
"198","0.7105686","0.5183202","0.5552741","0.6397264","0.6758415","0.7557080","0.7644449","0.6458173","0.6493541","0.4943478","0.3359884","0.5482679","0.7168837","0.6201736","0.7361963","0.6523479","0.5211208","0.8126951","0.4210199","0.5067943","0.4899828","0.7306218","0.6375413","0.8130494","0.7135029","0.5332099","0.6147977","0.8252174","0.7937279","0.4179698","0.7027379","0.6056897","0.6247558","0.5833962","0.7776099","0.5968109","0.7755772","0.5270310","0.5837537","0.6585253","0.4139128","0.5413124","0.7881342","0.4940546","0.5962887","0.6444093","0.7769855","0.5318706","0.5427459","0.4961801","0.8482852","0.3964220","0.6587591","0.8201485"
"199","0.7099913","0.5184611","0.5546965","0.6398108","0.6740884","0.7552562","0.7643902","0.6442824","0.6493541","0.4943478","0.3352126","0.5484065","0.7162637","0.6194467","0.7349047","0.6528815","0.5203589","0.8111342","0.4213308","0.5062461","0.4900270","0.7308565","0.6366523","0.8122680","0.7124592","0.5334682","0.6140417","0.8243478","0.7928445","0.4184999","0.7027379","0.6052000","0.6238679","0.5830644","0.7755495","0.5961410","0.7756738","0.5265398","0.5834882","0.6579069","0.4146673","0.5413811","0.7887705","0.4934013","0.5954639","0.6436631","0.7760943","0.5316499","0.5422562","0.4958236","0.8482852","0.3958657","0.6583542","0.8190880"
"200","0.7090429","0.5171928","0.5541189","0.6390508","0.6744390","0.7543118","0.7641163","0.6438987","0.6488159","0.4939667","0.3352126","0.5482217","0.7158504","0.6178646","0.7345819","0.6520811","0.5197664","0.8100937","0.4214345","0.5056752","0.4896289","0.7311693","0.6358903","0.8130494","0.7116765","0.5332530","0.6135929","0.8226087","0.7919611","0.4206202","0.7036071","0.6050531","0.6235127","0.5821296","0.7752747","0.5956050","0.7754806","0.5260159","0.5829573","0.6575978","0.4143655","0.5413582","0.7886114","0.4931399","0.5950515","0.6430661","0.7761933","0.5311106","0.5419212","0.4946521","0.8478977","0.3949873","0.6576526","0.8193001"
"201","0.7083832","0.5171928","0.5531858","0.6388819","0.6742637","0.7541475","0.7636234","0.6442824","0.6477395","0.4944748","0.3354712","0.5481293","0.7160570","0.6176081","0.7339361","0.6523479","0.5191738","0.8095734","0.4218491","0.5054240","0.4890982","0.7309347","0.6360173","0.8124634","0.7105023","0.5328225","0.6133330","0.8217391","0.7912986","0.4206202","0.7040417","0.6055428","0.6229799","0.5816170","0.7750000","0.5948010","0.7739349","0.5254265","0.5812760","0.6552790","0.4149691","0.5409915","0.7878161","0.4928786","0.5934021","0.6419617","0.7754011","0.5302770","0.5412253","0.4946521","0.8469289","0.3947823","0.6577605","0.8186638"
"202","0.7082182","0.5163472","0.5526082","0.6383751","0.6730365","0.7539832","0.7625281","0.6431312","0.6461249","0.4952369","0.3354712","0.5471594","0.7156437","0.6175653","0.7329674","0.6512807","0.5189198","0.8080125","0.4211235","0.5049216","0.4890098","0.7299179","0.6355516","0.8116820","0.7102414","0.5320046","0.6128606","0.8191304","0.7906360","0.4216804","0.7053455","0.6047593","0.6220032","0.5808028","0.7740385","0.5946670","0.7725824","0.5256230","0.5810105","0.6548153","0.4136110","0.5403956","0.7870208","0.4930093","0.5905155","0.6411259","0.7747079","0.5299093","0.5409418","0.4946012","0.8461538","0.3941674","0.6580034","0.8180276"
"203","0.7074760","0.5167700","0.5517195","0.6386285","0.6733871","0.7540654","0.7618161","0.6442824","0.6442411","0.4942208","0.3352126","0.5464665","0.7160570","0.6176508","0.7336132","0.6488794","0.5195124","0.8085328","0.4207090","0.5041222","0.4879926","0.7295268","0.6352976","0.8110959","0.7093281","0.5319616","0.6125062","0.8147826","0.7901943","0.4216804","0.7044763","0.6051021","0.6223584","0.5808631","0.7729396","0.5939971","0.7713264","0.5257867","0.5805681","0.6545061","0.4136110","0.5398684","0.7855893","0.4940546","0.5884536","0.6410065","0.7733214","0.5294435","0.5407098","0.4946521","0.8432474","0.3934647","0.6576256","0.8167550"
